사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
CAFE 샌드백,커피숍,"서울특별시 강서구 등촌로39길 17-5, 1층 (등촌동)",187671.929413557    ,449248.762625738    
매머드 익스프레스 메가스터디타워점,커피숍,"서울특별시 동작구 노량진로 140, 메가스터디타워 상가동 1층 102호 (노량진동)",194772.975405476    ,445623.080168564    
그로우빈스,커피숍,"서울특별시 강서구 양천로18길 16, 1층 101(일부)호 (방화동)",183376.044512498    ,452292.221219577    
빽다방 가양중앙점,커피숍,"서울특별시 강서구 양천로57길 13, 시드프라자 1층 104호 (가양동)",186856.937642624    ,451268.389266826    
팟 리추얼 성수,커피숍,"서울특별시 성동구 연무장9길 14, 1층 (성수동2가)",204903.123052219    ,449029.77935722     
카페 팬시,커피숍,"서울특별시 강서구 공항대로51길 17, 1층 일부호 (등촌동)",187332.486700036    ,450332.354576088    
공간다반사 양평,커피숍,"서울특별시 영등포구 양산로 66, 1층 (양평동1가)",190227.78856249     ,446965.885640556    
카페 화곡동,커피숍,"서울특별시 강서구 화곡로13길 26, 1층 (화곡동, 3동)",185219.242689455    ,448767.471744686    
드로우,커피숍,"서울특별시 강서구 마곡중앙로 111, 지하 2층 212호 (마곡동, 롯데캐슬 르웨스트)",184504.783680584    ,451283.535222297    
메가엠지씨커피 염창동점,커피숍,"서울특별시 강서구 양천로 698, 한영빌딩 1층 우측호 (염창동)",188731.032830709    ,449747.02175387     
블루포트 이대서울병원점,커피숍,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 지하 2층 (마곡동)",185455.170806691    ,450604.239360205    
이디야커피(강서한강자이),커피숍,"서울특별시 강서구 양천로 401, B동 1층 108호 (가양동, 1동 강서한강자이타워)",186501.233192961    ,451485.251875922    
지에스25 마곡9단지점,커피숍,"서울특별시 강서구 공항대로 103, 1층 103호 (마곡동)",                    ,                    
하삼동커피 까치산점,커피숍,"서울특별시 강서구 강서로18길 24, 1층 (화곡동)",186409.662830234    ,447964.144442427    
이디야커피,커피숍,"서울특별시 강서구 방화동로 37, 1층 101호 (방화동, 2동)",183215.243871182    ,451340.642780547    
메가엠지씨커피 가양역점,커피숍,"서울특별시 강서구 양천로 492, 1층 105호 (등촌동, 3동 길훈엔트런스빌)",187087.078921102    ,450966.998260619    
커피향기,커피숍,"서울특별시 강서구 가로공원로78길 64, 1층 좌측호 (화곡동)",185662.878133179    ,448018.038143228    
티톡커피전문점,커피숍,"서울특별시 강서구 월정로 142, 1층 (화곡동, 1동)",185565.811552496    ,447737.875454221    
편의점&카페24,커피숍,"서울특별시 강서구 등촌로 3, 1층 (화곡동, 4동 부경빌딩)",187870.165315696    ,447565.02450714     
카페모나티,커피숍,"서울특별시 강서구 남부순환로 222, 사무동 (외발산동,서울자동차학원 (지상 1층))",184041.123276429    ,449289.929757353    
나이스카페인클럽 마곡중앙점,커피숍,"서울특별시 강서구 마곡동로3길 26, 랑데르2 1층 110호 (마곡동)",184955.852394629    ,450894.051053199    
스타벅스 마곡역점,커피숍,"서울특별시 강서구 공항대로 168, 1층 101~104호 (마곡동)",184572.413912003    ,450792.481822587    
엘리케이커,커피숍,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 지하1층 B-142호 (마곡동)",184646.580818167    ,451684.726858384    
슈가벨,커피숍,"서울특별시 강서구 강서로45다길 69, 1층 101호 (화곡동, 한길빌딩)",185361.185341248    ,449193.464957417    
에슬로우,커피숍,"서울특별시 강서구 강서로74길 58, 대하자동차설비 1층 105호 (등촌동)",186164.975029936    ,451539.17531835     
디유케이커피(DUK COFFEE),커피숍,"서울특별시 강서구 양천로 401, 강서한강자이타워 A동 1층 106-1호 (가양동)",186501.233192961    ,451485.251875922    
아로아로 염창점,키즈카페,"서울특별시 강서구 공항대로 593, 2동 2층 (염창동, 아네스트염창)",188575.873671469    ,449551.307238477    
지파시롯데몰 김포공항점,커피숍,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 지하2층 (방화동)",182524.823835629    ,451438.25089679     
희로와 사당점,커피숍,"서울특별시 동작구 사당로30길 88, 1층 101호 (사당동)",198222.938109189    ,442080.571842646    
잠바쥬스 용산아이파크몰점,커피숍,"서울특별시 용산구 한강대로23길 55, 용산아이파크몰 B1층 (한강로3가)",196762.077394917    ,447480.039577359    
이마트24강서등마루점,커피숍,"서울특별시 강서구 등촌로51길 11, 1층 (등촌동, 2동)",187789.484594799    ,449627.534054589    
컴포즈커피 을지로4가역점,커피숍,"서울특별시 중구 창경궁로 60, SG 타워(을지) 106호 (주교동)",199777.371500933    ,451723.086607542    
문제적커피,커피숍,"서울특별시 강서구 양천로63길 58, 1층 (염창동)",188067.13258965     ,450652.275831079    
복고다방,커피숍,"서울특별시 강서구 금낭화로 41, 1층 (방화동)",183279.379544774    ,451877.930123056    
컴포즈커피 강서우림블루나인점,커피숍,"서울특별시 강서구 양천로 583, 우림블루나인비즈니스센터 A동 1층 107호 (염창동)",187952.560027898    ,450562.020225978    
클로즈드 온 선데이(CLOSED ON SUNDAY),커피숍,"서울특별시 서대문구 연희로 263, 봉산빌딩 2층 (홍은동)",194267.555594223    ,453136.162454944    
후트(HOUT),커피숍,"서울특별시 강동구 상일로5길 10, 1층 102호 (상일동)",215166.563843196    ,449665.220503348    
노터블(notable),커피숍,"서울특별시 강동구 천중로18길 9, 1층 102호 (천호동, 대성예가)",211436.615058223    ,449119.826383596    
매머드익스프레스 보라매공원점(MAMMOTH EXPRESS),커피숍,"서울특별시 동작구 보라매로5길 43, 1동 1층 105호 (신대방동, 보라매삼성쉐르빌)",193153.177033349    ,443251.121433059    
카페 아크,커피숍,"서울특별시 강서구 곰달래로31길 8, 1층 104호 (화곡동)",186808.161147786    ,447690.442321194    
포트캔커피,커피숍,"서울특별시 마포구 월드컵로13길 70, 1층 101-1호 (망원동)",191653.739301631    ,450339.960143414    
일루션,커피숍,"서울특별시 송파구 올림픽로35길 124, 장미아파트 에이상가 1동 지하1층 8-2호 (신천동)",208707.089897534    ,446299.352775446    
공차 홍대입구역점,커피숍,"서울특별시 마포구 양화로 166, 미래프라자 지하1,1층 (동교동)",193229.092454258    ,450500.686573469    
피코리코 롯데몰 김포공항점,커피숍,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 B2층 (방화동)",182524.823835629    ,451438.25089679     
카페멜팅,커피숍,"서울특별시 강서구 화곡로66길 164, 나동 1층 103호 (등촌동, 뉴파인빌)",187710.109228785    ,450245.021144969    
메가엠지씨커피 마곡푸르지오점,커피숍,"서울특별시 강서구 방화대로34길 80, 1층 우측호 (마곡동)",184108.62086856     ,452065.809487578    
배냇,커피숍,"서울특별시 강서구 양천로27길 91-6, 지층 (방화동, 3동)",183933.309920528    ,452824.489502148    
컴포즈커피 가양양천초점,커피숍,"서울특별시 강서구 양천로49길 43, 1층 102호 (가양동)",185832.345680389    ,452050.629762469    
카페프렌즈(CafeFRIENDS),커피숍,"서울특별시 강서구 강서로 137, 1층 (화곡동)",185952.529485924    ,448562.169463759    
광커피,커피숍,"서울특별시 강서구 등촌로5길 21, 1층 (화곡동)",187764.495297007    ,447878.747632364    
커스텀커피 마곡나루점,커피숍,"서울특별시 강서구 마곡서로 170, 마곡시티오피스텔 1층 105호 (마곡동)",184524.266294902    ,451903.940227684    
스타벅스 화곡DT점,커피숍,"서울특별시 강서구 등촌로 57, 1~3층 (화곡동, 4동, 스타벅스화곡점)",187838.231575105    ,448093.63288695     
(주)커피빈코리아 타임스퀘어점,커피숍,"서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어 1층 111호)",191385.057392247    ,446098.555926507    
컴포즈커피 방배점,커피숍,"서울특별시 서초구 효령로 115, 1층 (방배동)",199634.731176163    ,442131.13316749     
모굴(MOGUL),커피숍,서울특별시 중랑구 봉우재로 159 (상봉동),207932.064232751    ,454608.390609281    
핫플카페,커피숍,"서울특별시 관악구 호암로22길 31, 대용빌딩 1층 (신림동)",194136.776577519    ,440755.446056298    
커피오란다,커피숍,"서울특별시 은평구 연서로21길 8, 1층 (갈현동)",192588.058681985    ,456930.432309983    
토즈커피하우스 역촌점,커피숍,"서울특별시 은평구 연서로3길 47, 1층 101호 (역촌동, 코아아파트)",192047.588643915    ,455631.114154934    
니트앤커피,커피숍,"서울특별시 노원구 중계로 202, 신아프라자 2층 201호 (중계동)",206796.660246299    ,460946.342251531    
이다당,커피숍,서울특별시 노원구 동일로192길 53 (공릉동),206612.07462344     ,458284.476696331    
구구커피,커피숍,서울특별시 노원구 동일로192길 53 (공릉동),206612.07462344     ,458284.476696331    
홍닝차 경희대 직영점,커피숍,"서울특별시 동대문구 경희대로 8, 1층 (회기동)",204578.917743488    ,454436.679457439    
티리추얼(TEA RITUAL),커피숍,"서울특별시 용산구 이태원로20가길 9-11, 1층 (이태원동)",199308.854881853    ,447944.276958682    
카페테라스 방화점,커피숍,"서울특별시 강서구 방화대로47가길 7, 1층 112호 (방화동, 3동 방화샤르망1오피스텔)",183414.494799084    ,452706.104919778    
카페공든,커피숍,"서울특별시 서대문구 연희로10길 62, 1층 (연희동)",193989.669159974    ,451355.617594711    
차차커피코 강동경희대병원점,커피숍,"서울특별시 강동구 동남로 892, 강동경희대학교병원 지1층 (상일동)",213839.356195548    ,450118.261707983    
놀숲 이대점,커피숍,"서울특별시 서대문구 이화여대길 75, 6층 (대현동)",195009.055222563    ,450749.502983751    
매머드익스프레스 충정로점,커피숍,"서울특별시 서대문구 경기대로 26-22, 1층 (충정로3가)",196634.19916782     ,451030.759483341    
바늘카페(Cafe),커피숍,"서울특별시 서대문구 연희로11가길 15, 1층 (연희동)",193663.617250985    ,451686.468040696    
(주)닥터로빈이대점,커피숍,"서울특별시 서대문구 이화여대길 52 (대현동,이화여자대학교 이화캠퍼스복합단지(지하4층))",195287.766418517    ,451143.789306014    
메가엠지씨커피 장안현대홈타운점,커피숍,"서울특별시 동대문구 장안벚꽃로 107, 상가1동 120호 (장안동, 장안현대홈타운)",206521.405320134    ,451940.119059947    
예스리 토스트,커피숍,서울특별시 서대문구 거북골로 6 (홍은동),193416.470230147    ,453226.046900182    
커피상점 이심,커피숍,"서울특별시 서대문구 연희로15길 66, 지층 (연희동)",193695.43061408     ,451989.379961881    
카페프렌즈,커피숍,"서울특별시 서대문구 통일로37길 41, 1층 (홍제동)",194994.44821675     ,453794.92185414     
요거프레소,커피숍,서울특별시 서대문구 북아현로 32-2 (북아현동),196094.227024325    ,450888.343657222    
더벤티 이대포스코관점,커피숍,"서울특별시 서대문구 이화여대길 52, 이화여자대학교 B101호 (대현동)",195287.766418517    ,451143.789306014    
코피발리 연대점,커피숍,"서울특별시 서대문구 봉원사길 8, 1층 (대신동)",195226.966018468    ,451651.665776021    
포트캔커피 증산역점,커피숍,"서울특별시 서대문구 증가로 232, 1층 (북가좌동)",192321.602039243    ,453327.821693715    
더블류피(W.P),커피숍,"서울특별시 서대문구 연희로 89-11, 1층 (연희동)",193711.377159193    ,451563.170557795    
카페인중독 잠실새내점,커피숍,"서울특별시 송파구 올림픽로12길 18, 1층 102호 (잠실동)",207266.762102271    ,445310.278093329    
하삼동 커피,커피숍,"서울특별시 서대문구 거북골로 100, 제상가동 제지3층 제12호 (남가좌동, 래미안 루센티아)",192641.14591065     ,452652.059898055    
커스텀커피 경찰청 안내실 직영점,커피숍,"서울특별시 서대문구 통일로 97, 경찰청 안내실 2층 (미근동)",197062.989911966    ,451257.725174623    
투썸플레이스 명지대점,커피숍,"서울특별시 서대문구 거북골로 31-1, 1~3층 (남가좌동)",193235.158657289    ,453027.299586562    
카페 플레이스,커피숍,"서울특별시 서대문구 연세로 20 (창천동, 2, 3층)",194377.182402612    ,450586.947082232    
락(樂)카페,커피숍,"서울특별시 서대문구 포방터10길 23, 극동아파트 상가동 1층 101호 (홍은동)",195591.551748779    ,455588.317096857    
보사노바 베이커리 랩,커피숍,"서울특별시 양천구 중앙로45길 8-32, 1,2층 (신정동)",186848.245496434    ,446533.390583718    
(주)라온스포츠,커피숍,"서울특별시 서초구 서초중앙로24길 27, G5센트럴프라자 지하1층 B114-2호 (서초동)",201386.338220173    ,443689.075119969    
이디야커피,커피숍,"서울특별시 동대문구 왕산로 225 (청량리동,1층 10호)",204089.817117361    ,453314.135663101    
아라마크(주) 연세의료원 제중관 이디야커피,커피숍,"서울특별시 서대문구 연세로 50-1, 신촌세브란스병원 1층 (신촌동)",194584.959249312    ,451381.585492051    
몽글베어(Mongeul Bear),커피숍,"서울특별시 서대문구 응암로1길 26, 고흥자동차공업사 1층 (북가좌동)",191947.391315239    ,453322.793240032    
스타벅스 가양역점,커피숍,"서울특별시 강서구 양천로 476, 금부빌딩 1층 A호 (등촌동)",186966.036176588    ,451047.287263879    
요거프래소화곡푸르지오,커피숍,"서울특별시 강서구 강서로45길 49-4, 상가동 1층 7호 (내발산동, 태승훼미리아파트)",185163.656879652    ,449515.060712193    
카페 루앤비,커피숍,"서울특별시 강서구 수명로 31, 하버드아카데미 1층 103호 (내발산동)",184300.818174254    ,449738.724572204    
카페비(cafe.B),커피숍,"서울특별시 영등포구 영등포로5길 31, 동애빌딩 1층 (양평동2가)",189723.750290155    ,446941.357602876    
고디바 롯데몰김포,커피숍,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 B2층 (방화동)",182524.823835629    ,451438.25089679     
달쥬과일상점 마곡31호점,커피숍,"서울특별시 강서구 마곡중앙2로 35, 이너매스마곡Ⅱ 1층 123호 (마곡동)",184971.522700042    ,450643.056387457    
컴포즈커피 화곡8동점,커피숍,"서울특별시 강서구 곰달래로 157, 1층 (화곡동)",186721.188517646    ,447643.459481363    
링스보스턴,커피숍,"서울특별시 강서구 화곡로24길 66-19, 드림빌 1층 101호 (화곡동)",185708.972830549    ,448411.142767377    
컴포즈커피 마곡나루점,커피숍,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 1층 109호 (마곡동)",184655.264279055    ,451864.298152252    
디저트39(등촌역점),커피숍,"서울특별시 강서구 공항대로 531, 1층 105호 (염창동, 한울밸리움)",188041.009007078    ,449882.937393009    
플레이메이드 대치점,커피숍,"서울특별시 강남구 선릉로 408, 지상1층 101호 (대치동)",204417.711972345    ,444358.164434413    
과일에 반하다. 프루타,커피숍,"서울특별시 강서구 공항대로 209, 지엠지엘스타 1층 112호 (마곡동)",184988.438404292    ,450841.104425972    
텐퍼센트커피 TENPERCENT COFFEE 방화역점,커피숍,"서울특별시 강서구 금낭화로 146, 오피앙 1층 112호 (방화동)",183438.673656262    ,452893.622300597    
모아생활에스오씨협동조합,커피숍,"서울특별시 강서구 월정로30길 61, 1층 (화곡동)",185720.302845665    ,448098.620089797    
스페이스우라라 강서화곡점,커피숍,"서울특별시 강서구 화곡로 164, 화곡빌딩 5층 502호 (화곡동)",185780.334655933    ,448789.494732982    
빽다방 마곡나루역북부점,커피숍,"서울특별시 강서구 마곡중앙5로1길 20, 1층 101호 (마곡동, 가양 1동 마곡나루역보타닉비즈타워)",184622.24950286     ,451831.218540076    
카페솔라,커피숍,"서울특별시 강서구 공항대로 103, 판매시설4동 1층 104호 (마곡동, 마곡 엠밸리 9단지)",                    ,                    
챔피언,키즈카페,"서울특별시 강서구 양천로 476, 지하 1층 (등촌동, 3동 금부빌딩)",186966.036176588    ,451047.287263879    
디프커피(DIFF COFFEE),커피숍,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 A동 1층 104호 (마곡동)",185127.285385035    ,450939.221091497    
아시아나타운점 까페,커피숍,"서울특별시 강서구 오정로 443-83, 지하 1층 (오쇠동, 공항동)",182086.388313239    ,449251.768967194    
영커피 강동구청점,커피숍,"서울특별시 강동구 성내로6길 20, 109호 (성내동, 청일 베르네)",210744.81545375     ,447427.034954557    
이디야 개화산점,커피숍,"서울특별시 강서구 양천로 28, 벽산에어트리움 본관동 1층 101~103호 (방화동)",182876.367858149    ,452247.393831256    
메가엠지씨커피 등촌강서고입구점,커피숍,"서울특별시 강서구 등촌로 65, 101동 B105호 (등촌동, 동양하우징)",187826.575426491    ,448184.110703559    
브라이트(bright bake house),커피숍,"서울특별시 강서구 강서로17길 42, 1층 (화곡동)",186093.2909275      ,447842.806239862    
커피체리,커피숍,"서울특별시 강서구 마곡중앙8로5길 11, 마곡파인스퀘어Ⅲ 1층 106호 (마곡동)",185538.386473543    ,451080.469903239    
리퍼블릭오브커피,커피숍,"서울특별시 강서구 강서로 391, 1층 111호 (마곡동, 가양 1동 문영비지웍스)",185655.771599894    ,450931.675671243    
브이커피,커피숍,"서울특별시 강서구 화곡로64길 98, 1층 (등촌동)",187398.567390687    ,450345.403199379    
둥지,커피숍,"서울특별시 강서구 화곡로50길 28, 1층 101호 (화곡동)",186617.653704143    ,449651.747644142    
토프레소(호서 발산점),커피숍,"서울특별시 강서구 강서로56가길 63, 서우빌딩 1층 102호 (등촌동)",185822.416214473    ,451133.557049142    
더 카페 마곡점,커피숍,"서울특별시 강서구 공항대로 212, 문영 퀸즈파크11차 1층 101호 (마곡동)",184998.704481057    ,450740.541211248    
롯데컬쳐웍스(주)롯데시네마 김포공항 엔제리너스,커피숍,"서울특별시 강서구 하늘길 38, 1층 (방화동, 스카이파크)",182524.823835629    ,451438.25089679     
매머드익스프레스 우장산롯데캐슬점,커피숍,"서울특별시 강서구 공항대로 382, 1층 106호 (화곡동, 우장산롯데캐슬아파트)",186520.549439619    ,450383.07946605     
필레오,커피숍,"서울특별시 강서구 금낭화로23길 8, 2층 206,207호 (방화동, 방화7단지동성아파트)",183340.03965069     ,453050.733807442    
아타락시아,커피숍,"서울특별시 강서구 마곡동로10길 46, 마곡보타닉파크프라자 2층 215호 (마곡동)",185771.928366985    ,451647.384216664    
다정다감,커피숍,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 1층 110호 (마곡동)",185127.285385035    ,450939.221091497    
메가엠지씨커피 서울정덕초점,커피숍,"서울특별시 성북구 아리랑로5길 1, 꿈터 1층 (동소문동7가)",201266.884196348    ,454894.821530295    
할리스커피 무악재역점,커피숍,"서울특별시 서대문구 통일로 360, 보하빌딩 1층 (홍제동)",195562.400242504    ,453369.934750347    
롯데웰푸드(주) 파스퇴르밀크바(NC송파점),커피숍,"서울특별시 송파구 충민로 66, 가든파이브라이프 영관6층 (문정동)",210986.460698452    ,441725.293491662    
실용지구,커피숍,"서울특별시 강서구 공항대로67길 29-26, 시우 1층 (염창동)",188344.969838724    ,449730.34827794     
컴포즈커피 가양역점,커피숍,"서울특별시 강서구 양천로 470, 그레이스힐 1층 102(일부)호 (등촌동)",186899.241516278    ,451093.022236256    
루미온 커피(LUMION COFFEE),커피숍,"서울특별시 동대문구 하정로 43, 1층 (신설동)",202274.77642537     ,452534.791540014    
메가엠지씨커피 마곡하늬중점,커피숍,"서울특별시 강서구 공항대로 124, 판매시설동 1층 1106-104호 (마곡동, 마곡엠밸리11단지)",184123.663823162    ,450801.154255534    
투썸플레이스 마곡나루역점,커피숍,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1~2층 157,158,239,240호 (마곡동)",184646.580818167    ,451684.726858384    
세븐일레븐 답십리교차로점,커피숍,"서울특별시 동대문구 전농로 12, 1층 5호 (답십리동)",204884.451934202    ,451529.148204191    
매머드익스프레스 류마타워점,커피숍,"서울특별시 강서구 공항대로 164, 류마타워 1층 119호 (마곡동)",184514.388814902    ,450797.722244176    
와플대학 마곡역 캠퍼스,커피숍,"서울특별시 강서구 공항대로 164, 류마타워 1층 114호 (마곡동)",184514.388814902    ,450797.722244176    
스타벅스 원그로브점,커피숍,"서울특별시 강서구 공항대로 165, 지하1층 WB115호 (마곡동)",184449.736274095    ,451015.135227088    
라브히,커피숍,"서울특별시 강서구 공항대로 227, 마곡센트럴타워Ⅰ 2층 213호 (마곡동)",185150.32136415     ,450822.870557532    
세븐일레븐 문정테라타워점,커피숍,"서울특별시 송파구 송파대로 201, A동 1층 126호 (문정동, 송파테라타워2 지식산업센터)",                    ,                    
투썸플레이스 강서화곡로점,커피숍,"서울특별시 강서구 화곡로 228, 대원빌딩 1층 (화곡동)",186229.59973711     ,449248.544635929    
이공커피 등촌점,커피숍,"서울특별시 강서구 공항대로61길 20, 101동 1층 101,102호 (염창동, 우리프리머스)",188079.524304513    ,449956.213811329    
카페 길,커피숍,"서울특별시 강서구 강서로8길 24, 1층 102호 (화곡동, 다성빌라)",186615.096468979    ,447516.529085907    
오니 테이블,커피숍,"서울특별시 강서구 양천로66길 21, 등촌투웨니퍼스트2차 202동 1층 102호 (등촌동)",188027.655387324    ,450190.359245726    
체르보,커피숍,"서울특별시 강서구 화곡로 176-17, 2층 201호 (화곡동, 태민빌딩)",185930.859801203    ,448827.078776169    
라루라루 3호점,커피숍,"서울특별시 강서구 공항대로51길 17-7, 1층 (등촌동, 1동)",187320.204231033    ,450350.329082019    
Lcafe(엘카페),커피숍,"서울특별시 강서구 마곡중앙10로 30, 엘지사이언스파크 지하1층 (마곡동)",185102.925888382    ,451165.579794021    
마카롱 드 쌤,커피숍,"서울특별시 강서구 곰달래로 228, 1층 (화곡동)",187402.349736578    ,447713.226160069    
카페 우드진 마곡나루점,커피숍,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 제A동 1층 108호 (마곡동)",184655.264279055    ,451864.298152252    
굿니스 베이커리,커피숍,"서울특별시 강서구 강서로62길 98, 현대교육센터 2층 201호 (등촌동)",186236.399275519    ,451054.437108698    
모카라비아,커피숍,"서울특별시 강서구 개화동로27가길 33, 1층 102호 (방화동, 2동)",182924.505322144    ,451175.952498834    
메가엠지씨커피 서울숲역점,커피숍,"서울특별시 성동구 왕십리로 94, 1층 (성수동1가)",203905.110281645    ,449290.412892526    
스타벅스 성대입구점,커피숍,"서울특별시 종로구 창경궁로 231-2, 1-2층 (명륜4가)",199763.491744435    ,453382.822389437    
로스터리 락온 뱅뱅사거리점,커피숍,"서울특별시 강남구 강남대로66길 14, 강남역 와이즈 플레이스 지상1층 102호 (역삼동)",202746.040061587    ,443281.216979897    
카페스윗 강남별관점,커피숍,"서울특별시 강남구 역삼로 251, 1별관 지상1층 (역삼동)",203798.42084314     ,444037.192442853    
매머드커피 익스프레스 수서사이룩스점,커피숍,"서울특별시 강남구 광평로 295, 사이룩스오피스텔 서관동 1층 101호 (수서동)",209144.783150288    ,442922.611326787    
카페늘봄,커피숍,"서울특별시 강서구 화곡로55길 31, B01호 (화곡동, 서우802)",186514.215607701    ,450070.320320409    
커피베이가양더리브점,커피숍,"서울특별시 강서구 양천로 400-12, 더리브골드타워 1층 105호 (등촌동)",186317.207037672    ,451462.350090067    
오로네로,커피숍,"서울특별시 영등포구 선유서로25길 32, 상가동 101 좌측호 (양평동2가)",189554.182520551    ,446995.798365915    
세븐일레븐 남산자이하늘점,커피숍,"서울특별시 중구 퇴계로 235, 1층 117호 (충무로4가, 남산 센트럴 자이)",199733.225714011    ,451140.879758189    
투썸플레이스 마곡역점,커피숍,"서울특별시 강서구 마곡중앙로 59-9, 1~2층 101~102,201~204호 (마곡동)",184522.602722702    ,450743.436174078    
라스베이글 중계점 롯데마트,커피숍,"서울특별시 노원구 노원로 330, 롯데마트 지하1층 (중계동)",206204.445134058    ,460466.440748874    
오운(Own),커피숍,"서울특별시 마포구 잔다리로7길 15, 1층 (서교동)",192585.640337669    ,450081.87769603     
수키,커피숍,"서울특별시 마포구 월드컵로25길 7, 1층 좌측호 (망원동)",191737.465417311    ,450677.252058223    
파딜라 베이크 숍(padilla bake shop),커피숍,"서울특별시 서대문구 증가로 49-1, 1층 (연희동)",193655.8279997      ,452197.798051534    
톡앤티(Talk&Tea),커피숍,"서울특별시 강서구 강서로45가길 10, 3층 (화곡동, 3동)",185383.178690981    ,449483.251158809    
카페 데일리,커피숍,"서울특별시 강서구 금낭화로 234, 국제청소년센터 1층 (방화동)",183112.485298834    ,453018.037256925    
남대문커피,커피숍,"서울특별시 강서구 공항대로 247, 퀸즈파크나인 C동 4층 407호 (마곡동)",185371.298773738    ,450793.771245265    
커피살롱,커피숍,"서울특별시 도봉구 노해로69길 132, 창동문화체육센터 1층 (창동)",204407.824084674    ,461755.961402384    
응옥환카페(Ngochoan cafe),커피숍,서울특별시 성북구 성북로8가길 1 (성북동),200288.805267542    ,454286.639437706    
why g coffee(와이지커피),커피숍,"서울특별시 중랑구 겸재로9길 51, 1층 우측호 (면목동)",206831.895246452    ,454039.79419159     
과일정원,커피숍,"서울특별시 중랑구 중랑역로 150, 1동 108호 내1호 (묵동, 우성아파트)",206742.662980023    ,456053.909670226    
쿠커피(KOO COFFEE),커피숍,"서울특별시 강남구 역삼로19길 14, 1층 103호 (역삼동, 노블스위트)",203232.65147496     ,443765.746892378    
(주)매머드익스프레스 여의도IFC몰,커피숍,"서울특별시 영등포구 국제금융로 10, 서울 국제금융 센터 L2층 (여의도동)",193326.931018911    ,446973.914570276    
본아미치(주)강서점,커피숍,"서울특별시 강서구 강서로5길 50, 곰달래문화복지센터 1층 (화곡동)",186575.016256065    ,447433.523553359    
컴포즈커피 남구로점,커피숍,"서울특별시 구로구 디지털로31길 120, 제상가2동 1층 224호 (구로동, 한신휴플러스아파트)",190272.747250041    ,442929.283068723    
카페 기다림,커피숍,"서울특별시 중랑구 겸재로3길 9, 1층 (면목동)",206677.593265331    ,453797.456587169    
에센스커피,커피숍,"서울특별시 중구 다동길 16, 1층 (다동)",198178.211981516    ,451722.239559759    
청두마라촨촨,커피숍,"서울특별시 마포구 망원로 77, 1층일부 (망원동)",191577.13063588     ,450597.966333917    
세븐일레븐참누리월드컵단지점,커피숍,"서울특별시 마포구 월드컵북로38길 48, 상가동 103호 (중동, 월드컵참누리아파트 편의점내일부)",191551.251990177    ,452172.588468954    
세븐일레븐상암KLID타워점,커피숍,"서울특별시 마포구 성암로 301 (상암동, 한국지역정보개발원 1층일부(편의점))",190038.734551717    ,453367.521771928    
에쎄카페,커피숍,"서울특별시 마포구 백범로 192 (공덕동, 1층일부)",195654.116020857    ,448998.317279458    
탐앤탐스 하계점,커피숍,"서울특별시 노원구 섬밭로 258 (중계동, 건영백화점 1층)",205645.891969072    ,459609.012509743    
매머드 익스프레스 마곡그랑트윈타워점,커피숍,"서울특별시 강서구 마곡중앙4로 18, 1층 105호 (마곡동)",184786.585          ,450708.875          
Brotzeit(브로트짜이트),커피숍,"서울특별시 강서구 곰달래로49길 95, 1층 (화곡동)",187154.291362846    ,448137.713777696    
빽다방 등촌성당점,커피숍,"서울특별시 강서구 공항대로41길 51, 1층 101~102호 (등촌동, 3동 세신그린코아)",186301.875540288    ,450896.992532972    
카페아르크,커피숍,"서울특별시 용산구 후암로57길 37, 1층 (동자동)",197642.28869319     ,449949.107249319    
파스쿠찌 천호로데오점,커피숍,"서울특별시 강동구 천호대로157길 19, 2호 (천호동)",211157.481545186    ,448515.154442171    
메가엠지씨커피 잠실르엘점,커피숍,"서울특별시 송파구 올림픽로 329, 잠실르엘상가 1층 125호 (신천동)",209393.076054654    ,446147.977949052    
플러스 커피앤코,커피숍,"서울특별시 종로구 새문안로5가길 11, 1층 (내수동)",197618.459740824    ,452311.285166273    
휴일엔쉬폰,커피숍,"서울특별시 강동구 양재대로89길 16, 1층 124호 (성내동, 파크프라자)",211838.35431041     ,447195.676766748    
시드커피,커피숍,"서울특별시 관악구 행운길 7, 1층 (봉천동)",196287.248419957    ,441916.498807613    
카페 iM,커피숍,"서울특별시 영등포구 여의대로 66, iM증권 11층 (여의도동)",193191.584697735    ,446919.492015858    
파티세리 코나,커피숍,"서울특별시 금천구 독산로16길 26, 1층 (시흥동, 리안트)",191753.546502292    ,438935.150124632    
