사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
마크커피,커피숍,"서울특별시 강남구 도곡로99길 23, 지상1층 101호 (대치동)",205715.396529952    ,444440.517532734    
앤스커피(Anne's coffee),커피숍,"서울특별시 강남구 개포로 650, 은성빌딩 지상1층 103호 (일원동)",207348.97           ,443627.985          
차중의차(Tea of teas),커피숍,"서울특별시 강남구 테헤란로 322, 2층 319호 (역삼동, 한신인터밸리24)",204027.169768655    ,444567.421853232    
그래(GRea coffee),커피숍,"서울특별시 강남구 영동대로118길 8, 지상1층 (삼성동)",205250.502649103    ,445983.921170325    
아레나 피씨,커피숍,"서울특별시 강남구 논현로67길 6, 지하1층 (역삼동)",203417.693388626    ,443582.397475776    
터프커피(TUFF COFFEE),커피숍,"서울특별시 강남구 테헤란로25길 19, 지상1층 (역삼동)",203048.695352191    ,444417.460969029    
스프링가든,커피숍,"서울특별시 강남구 광평로19길 15, 상가동 지상1층 101호 (일원동, 목련타운아파트)",207472.472269854    ,442520.821325075    
디스커버리더블유,커피숍,"서울특별시 강남구 언주로147길 36, 설봉빌딩 1층 (논현동)",202699.402764531    ,446345.541987629    
파티세리 송버드,커피숍,"서울특별시 강남구 논현로34길 32, 지상1층 101호 (도곡동)",203871.962121487    ,442499.710633065    
카페더육삼공(caffe the 630),커피숍,"서울특별시 강남구 일원로5길 30, 지상1층 (일원동)",207288.113591095    ,443262.875200752    
청담커피 앤 토스트,커피숍,"서울특별시 강남구 테헤란로 313, 성지하이츠1 지하1층 6호 (역삼동)",203931.098064589    ,444622.849264371    
컴포즈커피 대치은마점,커피숍,"서울특별시 강남구 도곡로 516, 지상1층 101호 (대치동)",205509.966459072    ,444112.266997421    
언더커피,커피숍,"서울특별시 강남구 선릉로68길 15, 지하1층 (대치동)",204610.358383941    ,444119.770295041    
매화연,떡카페,"서울특별시 강남구 선릉로69길 19, 상가동 지상1층 103호 (역삼동, 역삼래미안아파트)",204355.979016493    ,443924.280688408    
어나더커피(Another Coffee),커피숍,"서울특별시 강남구 봉은사로7길 13, 1층 (논현동)",202339.190643682    ,444905.280974983    
더빈마켓 일원역점,커피숍,"서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 지상1층 117호 (일원동)",207399.55165484     ,442426.399301013    
매머드 익스프레스 학동역사거리점,커피숍,"서울특별시 강남구 논현로131길 12, 지하1층 (논현동)",202516.400849836    ,445808.211103889    
리테라 커피룸,커피숍,"서울특별시 강남구 역삼로4길 22, 지상1층 103호 (역삼동)",202787.060559315    ,443328.502637131    
연수커피,커피숍,"서울특별시 강남구 선릉로82길 40, 지상1층 102호 (대치동)",204640.814403079    ,444560.34294933     
리틀우,커피숍,"서울특별시 강남구 봉은사로112길 28, 지상1층 (삼성동)",205653.872996265    ,445657.149481163    
설빙 서울대치점,커피숍,"서울특별시 강남구 선릉로62길 33, 장성빌딩 지상1층 (대치동)",204798.567859686    ,443987.334581115    
씨제이프레시웨이 강남세브란스병원점 투썸플레이스,커피숍,"서울특별시 강남구 언주로 211, 강남세브란스병원 별관동 지하1층 (도곡동)",204044.915103209    ,443372.921666623    
스윗브릭 도곡본점,커피숍,"서울특별시 강남구 도곡로 212, 지하1층 (도곡동)",203665.585          ,443357.415          
미에 베이커리,커피숍,"서울특별시 강남구 언주로 118, 1층 133호 (도곡동, 우성캐릭터 199)",204518.8799802      ,442703.584823804    
스타벅스커피 포스코사거리점,커피숍,"서울특별시 강남구 테헤란로 505, 1층 (삼성동)",205009.564419899    ,445042.325365832    
마카로니펭귄,커피숍,"서울특별시 강남구 학동로 158, 율암빌딩 지하1층 108호 (논현동)",202447.809765121    ,445613.939115847    
백미당 역삼1호점,커피숍,"서울특별시 강남구 논현로94길 30, 효빌딩 지상1층 (역삼동)",203359.25133546     ,444515.467926026    
투오버,커피숍,"서울특별시 강남구 역삼로14길 15, 지하1층 (역삼동)",203097.126201243    ,443491.706227818    
이씨엠코리아(ECM KOREA),커피숍,"서울특별시 강남구 학동로43길 38, 지상1층 127호 (논현동, 논현웰스톤)",203292.307005445    ,446247.511537864    
테일러커피 주식회사,커피숍,"서울특별시 강남구 강남대로160길 31, 지상1층 101호 (신사동)",201805.565275187    ,446437.746614614    
카페 달달,커피숍,"서울특별시 강남구 삼성로 150, 지상1층 150호 (대치동, 한보미도맨션)",205886.286776047    ,443467.611815598    
반티룩스,커피숍,"서울특별시 강남구 봉은사로74길 36, 지상2층 (삼성동)",204606.097327738    ,445352.228529508    
커피블루그린(Coffee Blue Green),커피숍,"서울특별시 강남구 선릉로8길 8, 1층 103호 (개포동)",205373.58           ,442298.36           
말랑맨션,커피숍,"서울특별시 강남구 논현로168길 37, 지상1층 (신사동)",202699.121180384    ,446789.189158242    
테힐림,커피숍,"서울특별시 강남구 논현로159길 20, 동방빌딩 4층 (신사동)",202265.550398219    ,446772.091406534    
Go끼리2,커피숍,"서울특별시 강남구 논현로113길 13, 지상1층 102호 (논현동)",202766.491643233    ,445118.182376556    
커스텀커피 개포점,커피숍,"서울특별시 강남구 영동대로 22, 829동 지하1층 S4B1-407호 (일원동, 디에이치 자이 개포)",206573.648227777    ,443195.189239438    
하삼동커피(강남대치점),커피숍,"서울특별시 강남구 삼성로 212, 1층 A블럭 164호 (대치동, 은마아파트)",205707.089399978    ,443914.194133105    
카페테소로,커피숍,"서울특별시 강남구 언주로 631, 2층 (논현동)",203030.36156512     ,445624.927581211    
카페레코드,커피숍,"서울특별시 강남구 도곡로 323, 다른빌딩 지상1층 (역삼동)",204470.591943887    ,443764.699898722    
베러먼데이 CJ제일제당점,커피숍,"서울특별시 강남구 삼성로85길 34, 이노플레이(INNO Play) 지상1층 (대치동)",204748.541538653    ,444718.174638292    
(주)학산 테라로사 역삼역점,커피숍,"서울특별시 강남구 테헤란로 217, 오렌지플래닛 지상1층 (역삼동)",203438.289630168    ,444452.223624735    
컬쳐 앤 딜라잇(Culture and Delight),커피숍,"서울특별시 강남구 테헤란로19길 77-9, 지상1층 (역삼동)",202671.744915871    ,444657.781628638    
코버커피,커피숍,"서울특별시 강남구 언주로125길 11, 1층 (논현동)",202969.819092284    ,445625.761107316    
헤이티(HEYTEA) 가로수길점,커피숍,"서울특별시 강남구 강남대로158길 45, 지상1층 (신사동)",201887.52207232     ,446430.26744186     
크렘드타르트,커피숍,"서울특별시 강남구 강남대로114길 13, 광명빌딩 지상1층 102호 (논현동)",202170.714583132    ,444870.636664255    
백억커피 언주역점,커피숍,"서울특별시 강남구 봉은사로38길 13, 지상1층 (역삼동)",203269.701756005    ,445023.296034459    
컴포즈커피 코엑스사거리점,커피숍,"서울특별시 강남구 영동대로112길 10, 대화빌딩 지상1층 103호 (삼성동)",205313.788359606    ,445854.851731672    
카페호빈,커피숍,"서울특별시 강남구 남부순환로 3104, SETEC 1층 (대치동)",206279.206641169    ,443733.802684109    
딜리셔스(DELICIOUS),커피숍,"서울특별시 강남구 도곡로 531 (대치동,지상1층)",205633.650706841    ,444236.412508972    
주스탐 압구정점,커피숍,"서울특별시 강남구 논현로 868, 지상1층 101호 (신사동, 구정빌딩)",202473.802776108    ,447098.174184132    
에슬로우 라운지,커피숍,"서울특별시 강남구 테헤란로86길 13, 지상1층 (대치동)",205184.8858342      ,444931.812132135    
카페무드,커피숍,"서울특별시 강남구 언주로 563, 401동 지하1층 , B112호, B113호 (역삼동)",203311.617902145    ,445074.121017059    
공차 일원역점,커피숍,"서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 지상1층 109호 (일원동)",207399.55165484     ,442426.399301013    
서울팔레트,커피숍,"서울특별시 강남구 남부순환로359길 19, 지상2층 (도곡동)",203133.736210002    ,442663.877745489    
메르시투데이,커피숍,"서울특별시 강남구 압구정로14길 24, 지상1층 101호 (신사동)",201979.928732195    ,446721.382078185    
스타벅스 강남우성점,커피숍,"서울특별시 강남구 강남대로 328, 지상1층 101,102,103,104,105호 (역삼동)",202645.88           ,443351.145          
매머드익스프레스 역삼중앙점,커피숍,"서울특별시 강남구 논현로 425, 마이다스빌딩 지상1층 102호 (역삼동)",203285.24961569     ,443988.703734064    
신사가배,커피숍,"서울특별시 강남구 논현로151길 23, 1층 102호 (신사동)",202256.7971474      ,446396.825508954    
레뽀커피(Reppo Coffee),커피숍,"서울특별시 강남구 강남대로58길 12, 지상1층 102호 (도곡동)",202855.586130424    ,443007.028459981    
비반트커피(Vivant coffee),커피숍,"서울특별시 강남구 도산대로 121, YK타워 1층 (신사동)",201850.617570581    ,446131.510440615    
슈퍼컵(Supercup),커피숍,"서울특별시 강남구 언주로129길 21, 지상1층 102호 (논현동)",202893.895633829    ,445740.542177741    
라 까사로사,커피숍,"서울특별시 강남구 선릉로 545, 지하1층,지상1층 (역삼동)",203992.76949742     ,445029.761405766    
크렘크럼블,커피숍,"서울특별시 강남구 도산대로17길 41, 지상1층 (신사동)",202020.66418119     ,446552.087242143    
카페폴라리스,커피숍,"서울특별시 강남구 삼성로71길 9, 지상1층 (대치동)",205072.171573742    ,444432.502511115    
레이어 프로젝트(Layer project),커피숍,"서울특별시 강남구 역삼로63길 19, 우희빌딩 지상1층 (대치동)",204522.54222053     ,444464.701947875    
퍼스트 플로어,커피숍,"서울특별시 강남구 언주로134길 27, 지상1층 (논현동)",203272.771134896    ,446096.242742017    
메종두스(MAISON DOUCE),커피숍,"서울특별시 강남구 언주로114길 23, 지하1층 (논현동)",203419.022503556    ,445354.391255199    
요고 프로즌 요거트 압구정로데오점,커피숍,"서울특별시 강남구 선릉로161길 20, 지상1층 102호 (신사동)",203362.470743292    ,447255.500059519    
24시 무인카페 만월경 강남점,커피숍,"서울특별시 강남구 선릉로112길 60, 코너스톤빌딩 지상1층 (삼성동)",204219.167969542    ,445571.736882687    
매머드커피익스프레스논현언주로점(MAMMOTH COFFEE EXPRESS),커피숍,"서울특별시 강남구 언주로150길 24, 1층 (논현동)",203133.275          ,446564.39           
커피덴티티(COFFEEDENTITY),커피숍,"서울특별시 강남구 강남대로126길 24, 초이스 타운 지상1층 (논현동)",202093.063466594    ,445269.604984671    
하이하이(HiHi),커피숍,"서울특별시 강남구 선릉로76길 28, 지상2층 101호 (대치동)",204607.849599905    ,444407.182369559    
올리브 스콘,커피숍,"서울특별시 강남구 언주로147길 16, 1층 (논현동)",202845.014755848    ,446410.230014379    
스타벅스 강남R점,커피숍,"서울특별시 강남구 강남대로 390, 지상1층 101호 (역삼동, 미진프라자)",202462.604763481    ,443960.186302868    
빌리엔젤 양재역점,커피숍,"서울특별시 강남구 강남대로42길 31, 1층 C호 (도곡동)",203157.101690368    ,442620.163449326    
영커피 역삼점,커피숍,"서울특별시 강남구 역삼로4길 22, 지상1층 101호 (역삼동)",202787.060559315    ,443328.502637131    
체인지업,커피숍,"서울특별시 강남구 압구정로30길 23, 미승빌딩 지하1층 (신사동)",202534.55           ,447079.205          
투썸플레이스 강남역삼로점,커피숍,"서울특별시 강남구 역삼로 118, 지상1층 (역삼동)",202763.19758261     ,443461.085900872    
폴바셋 청담역점,커피숍,"서울특별시 강남구 삼성로 651, 근린생활시설동 지상1층 103호 (삼성동, 래미안 라클래시)",204349.702499292    ,446138.702900265    
세라젬 웰카페 센터필드점,커피숍,"서울특별시 강남구 테헤란로 231, 센터필드 11층 (역삼동)",203599.062771687    ,444556.062267296    
데바핑크,커피숍,"서울특별시 강남구 선릉로119길 8, 지상1층 101호 (논현동)",203631.447432326    ,445713.258415809    
메가엠지씨커피 포스코사거리점,커피숍,"서울특별시 강남구 삼성로 436, 지상1층 101호 (대치동)",205021.427708749    ,444851.260675991    
파스쿠찌 청담역점,커피숍,"서울특별시 강남구 영동대로 646, 지하1층 B101호 (삼성동, 위레벤646)",205047.330843446    ,446384.393861544    
키라키라치즈케이크,커피숍,"서울특별시 강남구 도산대로8길 18-7, 지하1층 (논현동)",201859.8086691      ,445925.736221895    
카페 루스터(cafe luster),커피숍,"서울특별시 강남구 논현로86길 22, 지상1층 (역삼동)",203405.887304907    ,444213.498396089    
다란채,커피숍,"서울특별시 강남구 개포로38길 18, 지상1층 (개포동)",204528.735027676    ,441815.7114677      
(주)어니스트피플,커피숍,"서울특별시 강남구 테헤란로 421, 암천빌딩 7층 (삼성동)",204574.779777346    ,444866.645823879    
